0,1,0,0,0,0,0.6666666667
0,0,0,0,0,0,0.7142857143
2,0,0,0,0,0,0.5357142857
0,0,0,0,0,0,0.7333333333
1,1,0,0,0,0,0.7916666667
1,0,0,0,0,0,0.7058823529
1,1,0,0,0,0,0.6923076923
0,2,1,0,0,0,0.5833333333
0,0,0,0,0,0,0.6363636364
0,0,0,0,0,0,0.8333333333
0,0,0,0,0,0,0.8148148148
0,2,0,0,0,0,0.6923076923
0,1,0,0,0,0,0.6956521739
3,0,0,0,0,0,0.4166666667
2,1,0,0,0,0,0.7037037037
0,0,0,0,0,0,0.8888888889
1,0,0,0,0,0,0.7857142857
0,1,0,0,0,0,0.5925925926
2,0,0,0,0,0,0.6666666667
0,0,0,0,0,0,0.5384615385
2,0,0,0,0,0,0.5714285714
1,0,0,0,0,0,0.7222222222
0,0,0,0,0,0,0.9090909091
0,0,0,0,0,0,0.6666666667
0,1,0,0,0,0,0.619047619
0,2,0,0,0,0,0.724137931
5,0,0,0,0,0,0.5652173913
3,0,0,0,0,0,0.53125
1,0,0,0,0,0,0.75
0,0,0,0,0,0,0.625
1,0,0,0,0,0,0.5714285714
2,1,0,0,0,0,0.5882352941
0,0,0,0,0,0,0.8181818182
0,0,0,0,0,0,0.7272727273
0,0,0,0,0,0,0.75
0,0,0,0,0,0,0.6363636364
0,0,0,0,0,0,0.6666666667
2,0,0,0,0,0,0.6666666667
0,1,0,0,0,0,0.5
1,0,0,0,0,0,0.7222222222
2,1,0,0,0,0,0.6
0,0,0,0,0,0,0.7619047619
1,0,0,0,0,0,0.5714285714
0,0,0,0,0,0,0.6666666667
2,0,0,0,0,0,0.6666666667
1,1,0,0,0,0,0.4444444444
0,0,0,0,0,0,0.6363636364
0,0,0,0,0,0,0.75
1,0,0,0,0,0,0.7142857143
1,0,0,0,0,0,0.5
0,0,1,0,0,0,0.4761904762
0,0,0,0,0,0,0.7142857143
2,1,0,0,0,0,0.68
1,0,1,0,0,0,0.6818181818
0,0,0,0,0,0,0.6315789474
0,1,0,0,0,0,0.6296296296
1,0,0,0,0,0,0.6666666667
1,2,0,0,0,0,0.6
1,0,0,0,0,0,0.6666666667
0,0,0,0,0,0,0.625
1,0,0,0,0,0,0.5652173913
1,0,0,0,0,0,0.7058823529
2,0,0,0,0,0,0.5789473684
0,0,0,0,0,0,0.6666666667
0,0,0,0,0,0,0.7142857143
0,0,0,0,0,0,0.8
1,0,0,0,0,0,0.5625
0,0,0,0,0,0,0.7368421053
4,1,0,0,0,0,0.4
0,0,0,0,0,0,0.6923076923
1,1,0,0,0,0,0.5833333333
0,0,0,0,0,0,0.8333333333
0,2,0,0,0,0,0.5555555556
3,1,0,0,0,0,0.5555555556
1,0,0,0,0,0,0.6666666667
0,0,0,0,0,0,0.8
0,0,0,0,0,0,0.5833333333
1,1,0,0,0,0,0.6842105263
0,0,0,0,0,0,0.6428571429
3,0,0,0,0,0,0.6111111111
0,0,0,0,0,0,0.75
1,0,0,0,0,0,0.5625
0,0,0,0,0,0,0.6875
1,1,1,0,0,0,0.6
1,0,0,0,0,0,0.5714285714
0,0,0,0,0,0,0.7333333333
0,0,0,0,0,0,0.6923076923
1,0,0,0,0,0,0.5
0,3,0,0,0,0,0.6111111111
1,0,0,0,0,0,0.75
2,0,0,0,0,0,0.5714285714
0,0,0,0,0,0,0.5652173913
1,0,0,0,0,0,0.6086956522
1,0,0,0,0,0,0.6666666667
0,0,0,0,0,0,0.7058823529
1,1,0,0,0,0,0.6956521739
0,0,0,0,0,0,0.625
3,1,0,0,0,0,0.5454545455
0,1,0,0,0,0,0.75
2,1,0,0,0,0,0.5925925926
0,0,0,0,0,0,0.5454545455
4,1,0,0,0,0,0.5416666667
0,0,0,0,0,0,0.75
3,1,0,0,0,0,0.5625
2,0,1,0,0,0,0.5909090909
2,1,0,0,0,0,0.5555555556
0,0,0,0,0,0,0.5
2,0,0,0,0,0,0.6363636364
1,0,0,0,0,0,0.7333333333
1,1,0,0,0,0,0.6
1,0,0,0,0,0,0.7777777778
0,0,0,0,0,0,0.75
3,0,0,0,0,0,0.625
0,0,0,0,0,0,0.8125
0,1,0,0,0,0,0.652173913
0,0,0,0,0,0,0.5555555556
0,0,0,0,0,0,0.6666666667
0,0,0,0,0,0,0.5454545455
1,0,0,0,0,0,0.5833333333
1,2,0,0,0,0,0.5238095238
3,0,0,0,0,0,0.6111111111
1,1,0,0,0,0,0.6785714286
0,0,0,0,0,0,0.7058823529
1,0,0,0,0,0,0.6428571429
0,1,0,0,0,0,0.8333333333
0,0,0,0,0,0,0.7272727273
2,1,0,0,0,0,0.4166666667
0,1,0,0,0,0,0.6875
1,0,0,0,0,0,0.6111111111
3,0,0,0,0,0,0.4166666667
1,0,0,0,0,0,0.6
2,0,0,0,0,0,0.55
1,1,1,0,0,0,0.5
1,0,0,0,0,0,0.6666666667
1,2,0,0,0,0,0.5416666667
0,0,0,0,0,0,0.5454545455
0,1,0,0,0,0,0.6875
0,0,0,0,0,0,0.7272727273
4,2,1,0,0,0,0.6206896552
0,0,0,0,0,0,0.75
0,0,0,0,0,0,0.75
0,0,0,0,0,0,0.7142857143
1,0,0,0,0,0,0.75
0,0,0,0,0,0,0.65
2,0,0,0,0,0,0.5789473684
1,2,0,0,0,0,0.5714285714
1,1,0,0,0,0,0.5909090909
0,3,0,0,0,0,0.5238095238
0,1,0,0,0,0,0.5714285714
1,0,0,0,0,0,0.7272727273
0,0,0,0,0,0,0.5
0,0,0,0,0,0,0.6
2,0,1,0,0,0,0.5238095238
0,1,0,0,0,0,0.5882352941
0,0,0,0,0,0,0.6666666667
0,0,0,0,0,0,0.7272727273
3,0,1,0,0,0,0.5714285714
2,0,0,0,0,0,0.619047619
5,1,0,0,0,0,0.3846153846
0,0,0,0,0,0,0.6
1,0,0,0,0,0,0.6875
3,0,1,0,0,0,0.7083333333
2,2,0,0,0,0,0.5882352941
0,1,1,0,0,0,0.5
0,3,0,0,0,0,0.7142857143
1,0,0,0,0,0,0.7272727273
0,0,0,0,0,0,0.6666666667
2,1,0,0,0,0,0.6363636364
2,0,2,0,0,0,0.5652173913
1,0,0,0,0,0,0.75
1,0,0,0,0,0,0.7368421053
1,3,0,0,0,0,0.6818181818
0,0,0,0,0,0,0.6315789474
0,0,0,0,0,0,0.8
4,0,0,0,0,0,0.5
0,0,0,0,0,0,0.7857142857
1,0,0,0,0,0,0.75
0,0,0,0,0,0,0.7142857143
3,0,0,0,0,0,0.5238095238
0,0,0,0,0,0,0.7222222222
0,0,0,0,0,0,0.5925925926
1,0,1,0,0,0,0.5384615385
0,0,0,0,0,0,0.6086956522
1,0,0,0,0,0,0.5
1,0,0,0,0,0,0.6
0,0,0,0,0,0,0.625
0,0,0,0,0,0,0.7142857143
1,1,0,0,0,0,0.5517241379
0,0,0,0,0,0,0.8421052632
0,0,0,0,0,0,0.625
0,0,0,0,0,0,0.7142857143
0,0,0,0,0,0,0.6666666667
0,1,0,0,0,0,0.6666666667
0,0,0,0,0,0,0.7272727273
0,1,0,0,0,0,0.7142857143
0,0,0,0,0,0,0.6153846154
2,0,0,0,0,0,0.5714285714
1,0,0,0,0,0,0.5714285714
0,0,0,0,0,0,0.5
0,1,0,0,0,0,0.6875
0,0,0,0,0,0,0.8181818182
1,0,0,0,0,0,0.7272727273
0,0,0,0,0,0,0.75
3,0,0,0,0,0,0.6111111111
0,0,0,0,0,0,0.8
1,0,0,0,0,0,0.7333333333
2,1,1,0,0,0,0.55
0,0,0,0,0,0,0.7142857143
0,1,0,0,0,0,0.6666666667
0,0,0,0,0,0,0.6363636364
2,0,0,0,0,0,0.6875
2,1,0,0,0,0,0.5384615385
1,1,0,0,0,0,0.5769230769
3,0,0,0,0,0,0.6111111111
0,1,0,0,0,0,0.7142857143
0,0,0,0,0,0,0.625
0,1,0,0,0,0,0.5714285714
0,0,1,0,0,0,0.7
0,0,0,0,0,0,0.8181818182
0,0,0,0,0,0,0.5
1,0,0,0,0,0,0.6428571429
3,0,0,0,0,0,0.6153846154
4,2,0,0,0,0,0.3928571429
0,1,0,0,0,0,0.7222222222
0,1,0,0,0,0,0.7272727273
0,0,0,0,0,0,0.6666666667
2,0,0,0,0,0,0.6470588235
2,0,0,0,0,0,0.64
0,0,0,0,0,0,0.75
1,1,0,0,0,0,0.6956521739
1,0,0,0,0,0,0.3333333333
1,0,0,0,0,0,0.7
0,0,0,0,0,0,0.6666666667
1,0,0,0,0,0,0.5882352941
0,1,0,0,0,0,0.5714285714
1,0,0,0,0,0,0.75
0,0,0,0,0,0,0.6666666667
1,1,0,0,0,0,0.75
1,2,0,0,0,0,0.5806451613
0,1,0,0,0,0,0.6875
1,0,0,0,0,0,0.7
0,0,0,0,0,0,0.6666666667
0,0,0,0,0,0,0.5789473684
0,0,0,0,0,0,0.6818181818
2,0,0,0,0,0,0.56
0,0,0,0,0,0,0.21875
0,0,0,0,0,0,0.7333333333
0,0,0,0,0,0,0.8
0,0,0,0,0,0,0.6666666667
0,0,0,0,0,0,0.3636363636
0,1,0,0,0,0,0.652173913
0,2,0,0,0,0,0.7058823529
0,0,0,0,0,0,0.7142857143
3,0,0,0,0,0,0.5384615385
1,0,0,0,0,0,0.5
0,0,0,0,0,0,0.8
0,1,0,0,0,0,0.5
0,1,0,0,0,0,0.5
0,0,0,0,0,0,0.8
0,2,0,0,0,0,0.7
0,0,1,0,0,0,0.8235294118
0,0,0,0,0,0,0.6923076923
0,0,0,0,0,0,1
0,2,0,0,0,0,0.6666666667
1,0,0,0,0,0,0.5555555556
1,0,0,0,0,0,0.6315789474
0,0,0,0,0,0,0.7222222222
0,0,0,0,0,0,0.7333333333
1,0,1,0,0,0,0.724137931
1,0,0,0,0,0,0.6666666667
3,0,0,0,0,0,0.5
1,0,0,0,0,0,0.7333333333
1,0,0,0,0,0,0.6111111111
2,0,0,0,1,0,0.2307692308
1,0,0,0,0,0,0.6666666667
0,0,0,0,0,0,0.8461538462
0,0,0,0,0,0,0.7857142857
1,0,1,0,0,0,0.6363636364
1,1,0,0,0,0,0.6666666667
1,0,0,0,0,0,0.5714285714
2,2,0,0,0,0,0.5483870968
1,0,0,0,0,0,0.5909090909
1,0,1,0,0,0,0.5333333333
1,0,0,0,0,0,0.7777777778
0,0,0,0,0,0,0.75
0,1,0,0,0,0,0.5714285714
0,0,0,0,0,0,0.6153846154
0,0,0,0,0,0,0.75
1,0,0,0,0,0,0.8333333333
1,0,0,0,0,0,0.6
1,1,0,0,0,0,0.68
0,0,0,0,0,0,0.8125
1,1,0,0,0,0,0.5238095238
4,0,0,0,0,0,0.40625
1,0,0,0,0,0,0.7777777778
0,0,0,0,0,0,0.8333333333
1,0,0,0,0,0,0.7368421053
0,1,0,0,0,0,0.6428571429
0,0,0,0,0,0,0.7272727273
0,0,0,0,0,0,0.7
0,0,0,0,0,0,0.6428571429
0,0,0,0,0,0,0.5
1,0,0,0,0,0,0.7
3,0,0,0,0,0,0.6111111111
3,0,0,0,0,0,0.6
0,1,0,0,0,0,0.6470588235
0,0,0,0,0,0,0.5714285714
2,1,0,0,0,0,0.6842105263
0,1,0,0,0,0,0.619047619
0,0,0,0,0,0,0.8
0,0,0,0,0,0,0.7142857143
0,1,0,0,0,0,0.5555555556
0,1,0,0,0,0,0.6666666667
0,0,1,0,0,0,0.8235294118
3,0,0,0,0,0,0.6956521739
0,3,0,0,0,0,0.64
0,0,0,0,0,0,0.8
1,0,0,0,0,0,0.7777777778
0,0,0,0,0,0,0.6666666667
0,0,0,0,0,0,0.5454545455
3,0,0,0,0,0,0.5
0,2,1,0,0,0,0.6071428571
0,0,0,0,0,0,0.6428571429
0,0,0,0,0,0,0.5555555556
0,2,0,0,0,0,0.76
0,1,0,0,0,0,0.65
0,1,0,0,0,0,0.7
2,1,0,0,1,0,0.5625
0,0,0,0,0,0,0.6923076923
2,2,0,0,0,0,0.7037037037
2,0,1,0,0,0,0.5555555556
0,1,0,0,0,0,0.5882352941
1,0,0,0,0,0,0.5263157895
1,0,0,0,0,0,0.75
1,0,0,0,0,0,0.75
1,0,0,0,0,0,0.6666666667
0,2,0,0,0,0,0.6842105263
0,1,0,0,0,0,0.6363636364
2,0,0,0,0,0,0.5555555556
0,0,0,0,0,0,0.6923076923
0,0,0,0,0,0,0.5909090909
0,0,0,0,0,0,0.75
0,0,0,0,0,0,0.6
0,0,0,0,0,0,0.7142857143
1,0,0,0,0,0,0.6153846154
2,1,0,0,0,0,0.5789473684
0,0,0,0,0,0,0.6666666667
1,0,0,0,0,0,0.5882352941
3,0,0,0,0,0,0.55
0,0,0,0,0,0,0.6666666667
1,3,0,0,0,0,0.56
0,0,0,0,1,0,0.5
1,0,0,0,0,0,0.6956521739
1,0,1,0,0,0,0.5454545455
2,2,0,0,0,0,0.6
1,0,0,0,0,0,0.5454545455
0,1,0,0,0,0,0.5
1,1,0,0,0,0,0.6363636364
2,0,0,0,0,0,0.5909090909
2,0,0,0,0,0,0.6315789474
0,0,0,0,0,0,0.5714285714
2,1,1,0,0,0,0.625
0,0,0,0,0,0,0.8571428571
0,1,0,0,1,0,0.6538461538
0,0,0,0,0,0,0.6
0,1,0,0,0,0,0.625
0,0,0,0,0,0,0.7272727273
2,0,0,0,0,0,0.6666666667
1,0,0,0,0,0,0.8888888889
1,0,0,0,0,0,0.4705882353
0,1,0,0,0,0,0.5
1,0,0,0,0,0,0.7368421053
1,0,0,0,0,0,0.6428571429
1,0,0,0,0,0,0.4666666667
1,0,0,0,0,0,0.5833333333
0,0,0,0,0,0,0.6428571429
0,1,0,0,0,0,0.6296296296
2,1,0,0,0,0,0.652173913
1,0,0,0,0,0,0.7058823529
1,0,0,0,0,0,0.7272727273
0,0,0,0,0,0,0.6666666667
0,0,0,0,0,0,0.75
1,1,0,0,0,0,0.6666666667
0,0,0,0,0,0,0.6
0,0,0,0,0,0,0.7368421053
0,1,1,0,0,0,0.7
1,0,0,0,0,0,0.5238095238
0,0,0,0,0,0,0.7333333333
1,1,0,0,0,0,0.5384615385
0,2,0,0,0,0,0.4814814815
0,0,0,0,0,0,0.85
1,1,0,0,0,0,0.6842105263
1,0,0,0,0,0,0.6363636364
0,0,0,0,0,0,0.8333333333
0,3,0,0,0,0,0.619047619
5,1,0,0,0,0,0.52
0,0,0,0,0,0,0.7272727273
1,0,0,0,0,0,0.6666666667
2,2,1,0,0,0,0.48
0,0,0,0,0,0,0.7333333333
0,0,0,0,0,0,0.56
0,2,0,0,0,0,0.6666666667
0,0,1,0,0,0,0.6875
0,0,0,0,0,0,0.7692307692
1,0,0,0,0,0,0.65
0,0,0,0,0,0,0.6470588235
0,0,0,0,0,0,0.6666666667
1,0,0,0,0,0,0.7647058824
0,0,0,0,0,0,0.7272727273
1,0,0,0,0,0,0.6
0,1,0,0,0,0,0.75
0,0,0,0,0,0,0.75
0,0,0,0,0,0,0.619047619
3,0,3,0,0,0,0.5769230769
2,0,0,0,0,0,0.7222222222
0,0,0,0,0,0,0.8235294118
2,0,0,0,0,0,0.6153846154
4,2,0,0,0,0,0.5357142857
0,1,0,0,0,0,0.7142857143
0,0,0,0,0,0,0.6923076923
2,0,1,0,0,0,0.5294117647
0,0,0,0,0,0,0.8461538462
2,0,0,0,0,0,0.4166666667
0,0,0,0,0,0,0.7647058824
0,0,0,0,0,0,0.8333333333
0,0,0,0,0,0,0.8
1,0,0,0,0,0,0.6666666667
1,0,0,0,0,0,0.6666666667
0,0,0,0,0,0,0.7
0,0,0,0,0,0,0.6428571429
0,0,0,0,0,0,0.5
0,1,0,0,0,0,0.619047619
0,0,0,0,0,0,0.6666666667
0,0,0,0,0,0,0.7647058824
0,0,0,0,0,0,0.6363636364
2,0,0,0,0,0,0.7333333333
0,1,0,0,0,0,0.6111111111
0,0,0,0,0,0,0.7777777778
2,1,0,0,1,0,0.5714285714
0,1,0,0,0,0,0.6666666667
2,0,0,0,0,0,0.6666666667
1,0,0,0,0,0,0.75
0,0,0,0,0,0,0.6666666667
1,1,0,0,0,0,0.6666666667
0,1,0,0,0,0,0.5714285714
1,0,0,0,0,0,0.6666666667
0,0,0,0,0,0,0.4117647059
0,0,0,0,0,0,0.5
0,1,0,0,0,0,0.652173913
2,1,0,0,0,0,0.4545454545
2,0,0,0,0,0,0.5384615385
0,0,0,0,0,0,0.7
5,0,0,0,0,0,0.4782608696
1,0,0,0,0,0,0.6842105263
1,0,0,0,0,0,0.6363636364
2,1,0,0,0,0,0.5769230769
2,1,0,0,0,0,0.619047619
0,0,0,0,0,0,0.6
0,0,0,0,0,0,0.6428571429
1,1,0,0,0,0,0.7037037037
0,2,0,0,0,0,0.7037037037
0,0,0,0,0,0,0.6
1,0,0,0,0,0,0.7
0,0,0,0,0,0,0.7
1,1,0,0,0,0,0.6428571429
1,0,0,0,0,0,0.6666666667
3,0,0,0,0,0,0.5294117647
0,0,0,0,0,0,0.625
0,0,0,0,0,0,0.75
0,1,0,0,0,0,0.625
2,0,0,0,0,0,0.6923076923
1,1,0,0,0,0,0.5714285714
3,2,0,0,0,0,0.5416666667
